x,y
-1.1956847428199877,0.07576408539898694
0.18113167779264078,0.877776027424261
0.7495916528621694,0.6193285756744444
1.51976251784548,0.10420129727572203
2.336845783496038,0.8968329937197268
0.7301680827159636,0.9921798384748399
0.7107380431230059,0.47754995292052627
0.15997075998350127,0.37527856533415616
1.7338358158709952,0.552961936686188
0.11557083102443838,0.9088442591018975
0.29607536785927,0.3370051358360797
-1.5472097671919036,0.4759849321562797
0.03534563680122771,0.6980774735566229
0.031777137326359714,0.009460636880248785
0.45979302591248455,0.551929130917415
1.273834610201749,0.9786075088195503
1.4731465477817214,0.3216229546815157
-0.5063999275559956,0.7277321498841047
-1.6024538792752838,0.441625690786168
0.8490904807233398,0.9770150671247393
-0.293261312392882,0.6531857890076935
-1.215942513623007,0.18818155769258738
0.8518977505892646,0.07223782199434936
-0.16277831452409033,0.6897856248542666
-0.8588701925137618,0.9856931471731514
0.050776464511719833,0.5436428193934262
0.664493679626209,0.1082041491754353
0.18607425968290767,0.12100342707708478
0.5053669163165919,0.24480700376443565
-0.45120511662570706,0.7936473619192839
-0.13356708586753202,0.4112389776855707
0.9654798345385784,0.6690882171969861
-0.3082181067077907,0.9150378021877259
0.8381183324107689,0.34490595012903214
-0.48385379398391154,0.8272260602097958
-0.6113056613183692,0.2684718412347138
0.46997317265736205,0.45667324820533395
0.48356135515185034,0.8373041606973857
1.8085606367174867,0.9616505878511816
1.447635758471993,0.6112917640712112
0.6950826680869043,0.12389794830232859
0.477213379064915,0.444891557097435
0.15229575830010927,0.02725494932383299
0.10830497095049589,0.4885492685716599
0.5083442491995438,0.6741633708588779
1.086682433882097,0.907055898103863
1.1562150941907607,0.02488854806870222
0.466049485248649,0.9797457328531891
-0.10357463811120947,0.17493632738478482
0.34616807388248394,0.6715187327936292
